path,duration,transcript
881897068939910.mp3,113.76,dạ mobifone thôi nghe em tên khang có thể hỗ trợ gì cho anh chị ờ em ơi cho anh hỏi cái thuê bao của anh bây giờ cách nào được không em gửi tiền không em số đang gọi đây sao ạ đúng rồi dạ để em kiểm tra giúp anh có thể vui lòng cho em biết tên tiện xưng hô được không ạ trường trường em chào anh trường số anh trường gọi đến là một hai năm anh trường là chủ số thuê bao này đúng không ạ đúng rồi anh trường ở quận nào vậy anh trường ờ ở quận chín tên này chưa đăng ký tên của anh trường để đảm bảo về quyền lợi sử dụng á thì anh trường vui lòng đem chứng minh nhân dân với lại liên hệ có đăng ký đâu mà mình phải đăng ký thông tin thuê bao thì đúng quy định của nhà nước anh biết địa chỉ cửa hàng rồi đúng không anh ờ ý là sim này đăng ký chính chủ rồi mà dạ có nhu cầu vui lòng liên hệ cửa hàng để kiểm tra để báo lại cho anh trường hiện tại nếu mà nếu mà tài khoản ứng phí mười ngàn mười năm ngàn hai mươi ngàn anh ứng bao nhiêu em tư vấn cho anh trường mười ngàn ứng không ứng tài khoản ngoại mạng được hả có gì dịch vụ gọi nội mạng ngoại mạng nhắn tin lên mạng nha đấy là ứng bao nhiêu anh mười ngàn mười ngàn hai mươi ngàn ờ ứng hai mươi ngàn đi đây là vấn đề về tài chính chín tám tám anh trường có được hai muoi ngày sale mười phần trăm số tiền ứng đúng vào tài khoản khuyến mãi ba rồi mới gọi nội mạng ngoại mạng trên liên mạng anh ứng thì anh ấn chọn nhấn là ut hai không anh viết liền thì anh gửi chín tám tám được nha anh trường cám ơn nha ut hay như nào nhỉ ut hai mươi rồi chín tám tám nha ok anh hiểu không kiểm tra nhắn phản hồi lại nha dạ anh trường trường hỗ trợ thông tin nào khác nữa không
881897068939911.mp3,109.8,dạ vâng sao xin nghe em tên dung em xin phép hỗ trợ anh chị à à em hỗ trợ cái vụ gói cưới đăng ký lại á dạ số đang gọi lên tổng đài là anh muốn đăng ký lại gói cước c chín mươi m cũ trước đó anh có dùng đúng không anh dạ đúng rồi dạ tại vì đi tính cho nên không có đi ấy rồi giờ đi làm ăn ấy mà cũng không đăng ký lại dạ anh vui lòng cho em biết anh tên gì em tiện xưng hô ạ dũng dạ rồi em chào anh dũng gói của anh dũng c chín mười n chín mươi ngàn thì có nội mạng và liên mạng lên mạng ba g luôn để em hỗ trợ đăng ký lại cho anh dũng trên số thuê bao này có cần em cung cấp lại thông tin gói cước cho anh dũng không ạ ờ ấy lại đi rồi tại vì anh mới nạp tiền vô đó rồi trước đây là đủ quá không biết đường đừng anh nạp thêm dạ cái này mình nạp đủ thôi ý em hỏi thông tin gói cước anh hết biết hết rồi đúng không ạ quên rồi tại vì đi cỗ bàn cũng cả tháng nay quên hết trơn rồi giờ đăng ký là nà bây giờ bấm sao dạ cái này để em đăng ký cho anh gói này em mở ngày có bốn ghi nên hẹn khách dung lượng dùng kết nối không giờ có bốn ghi mới trực miễn phí mười phút phút gọi nội mạng và năm mươi phút gọi liên mạng nha rồi rồi quý khách sử dụng ba mươi ngày bên em gia hạn tự động nó đủ tiền không đủ tiền gói cước tạm khóa đợi gia hạn ba mươi ngày nạp tiền vào hệ thống mở lại gói cước cam kết bảy trăm hai mươi ngày không chuyển mạng giữ số thuê bao bị cam kết với thời gian quy định số đông hoàn lại số tiền mà giá gói 6 tháng cam kết quả giúp em liên mạng chỉ dùng trong nước anh đợi hai phút nữa có tin nhắn báo về cho anh dũng tắt nguồn khởi động lại máy sử dụng giúp em nha rồi rồi rồi dạ tên gói là c chín mươi n dạ vâng bên em có cung cấp ứng dụng mailmobifone giúp mình có thể kiểm tra được chi tiết tài khoản ưu đãi các kích thước đang dùng nhiều tiện ích khác khi nào anh dũng có nhu cầu sử dụng thì có thể vào ch play hoặc là apple tải về sử dụng thêm à rồi rồi rồi rồi em cám ơn em dạ vâng dạ rồi
881897068939912.mp3,45.72,alo em chào anh ạ em tên thắm em gọi ra từ bộ phận chăm sóc khách hàng nhà mạng di động mobifone dạ nâng cao chất lượng chăm sóc khách hàng anh cho em xin một phút em tiết kiệm với mình được không anh quỳnh ơi quỳnh anh là ảnh tuấn đúng không ạ ừ em chào anh tuấn vừa qua mobile banking tiếp nhận thông tin vào ngày mười bốn tháng mười anh có phản ánh về trường hợp mình truy cập mạng bốn g trong sim mình không thành công á anh à bên em có tiếp nhận thông tin này có báo cáo đồng nghiệp kiểm tra xử lý và đã có phản hồi kết quả về cho anh tuấn hay hôm nay em gọi ra để hỏi thăm đến anh á và sau khi kỹ thuật bên em xử lý cho thời gian gần đây mình có truy cập mạng mình bình thường ổn định chưa anh bình thường à thế à dạ rồi cái này em cũng cám ơn anh đã phản ánh nha trong quá trình sử dụng có gì khó khăn thì liên hệ chín không chín không bên em hỗ trợ thêm nha rồi cám ơn dạ em cảm ơn ngoài ra thì mobifone
881897068939913.mp3,133.8,alo em chào anh ạ em tên thắm em gọi ra từ bộ phận chăm sóc khách hàng nhà mạng di động mobifone dạ nâng cao chất lượng chăm sóc khách hàng anh cho em xin một phút em tiết kiệm với mình được không anh quỳnh ơi quỳnh anh là ảnh tuấn đúng không ạ ừ em chào anh tuấn vừa qua mobile banking tiếp nhận thông tin vào ngày mười bốn tháng mười anh có phản ánh về trường hợp mình truy cập mạng bốn g trong sim mình không thành công á anh à bên em có tiếp nhận thông tin này có báo cáo đồng nghiệp kiểm tra xử lý và đã có phản hồi kết quả về cho anh tuấn hay hôm nay em gọi ra để hỏi thăm đến anh á và sau khi kỹ thuật bên em xử lý cho thời gian gần đây mình có truy cập mạng mình bình thường ổn định chưa anh bình thường à thế à dạ rồi cái này em cũng cám ơn anh đã phản ánh nha trong quá trình sử dụng có gì khó khăn thì liên hệ chín không chín không bên em hỗ trợ thêm nha rồi cám ơn dạ em cảm ơn ngoài ra thì mobifone
881897068939914.mp3,37.38,dạ mobifone xin nghe em là thanh em có thể giúp được gì cho anh chị ạ dạ alo tổng đài xin nghe dạ alo ạ rất tiếc điện tổng đài không nhận được tín hiệu từ quý khách hàng tổng đài xin phết được gác máy trước ừ thôi alo dạ đâu ạ tổng đài không nhận được tín hiệu từ quý khách hàng tổng đài xin phép được gác máy trước khách hàng cần thông tin vui lòng gọi lại tổng đài em cảm ơn và xin chào alo dạ alo dạ alo à
881897068939915.mp3,69.23,em cám ơn anh huy đã chờ máy anh huy ơi số đấy chưa chuyển được nói nói cắt mạng tháng ba ừ chưa đủ tiền chỉ biết hả dạ chưa có hoạt động đủ ba trăm số năm ngày có gì anh ts sáu mươi đăng ký được không hay sao ạ à thì ra là vậy anh chờ máy em kiểm tra gói này có sáu mươi ghi để lên mạng tốc độ cao trong tháng có sáu mươi giây hạ băng thông khi này mạng chậm lại có một trăm phút gọi nội mạng ba năm phút gọi lên mạng miễn phí gọi hội nhóm phí thêm thành viên nhóm là mười năm ngàn trên ba mười ngày có một trăm tin nhắn nội mạng hai mươi tin nhắn liên mạng dạ sao ạ rồi để anh kiểm tra lại chút nha thế bên em có ứng dụng mail mobifone đó anh huy để anh có thể dễ để dễ kiểm tra tài khoản gói cước dịch vụ trên thuê bao và nhiều tiện ích khác có nhu cầu sử dụng gõ vào store tải về nhé anh anh huy cần hỗ trợ thêm gì khác không ạ
881897068939916.mp3,38.28,dạ alo alo dạ em chào chị em gọi đến từ bộ phận chăm sóc khách hàng của mobifone ạ dạ để đồng hành cùng chương trình chuyển đổi số quốc gia cũng như hỗ trợ chị cập nhật lại thông tin chính xác theo quy định của nhà nước thì hôm nay bên em gọi ra để mời chị liên hệ cửa hàng mobile gần nhất để cập nhật lại thông tin theo căn cước công dân mới nhất đó chị không biết mình đã làm lại căn cước công dân mới gắn chip chưa chị ạ chưa rõ số cũ dạ vâng ạ vậy khi nào mà mình làm lại và có căn cước công dân mới thì mình đến cửa hàng mobifone để bên em hỗ trợ cập nhật lại thông tin cho đầy đủ và chính xác nha chị dạ vâng dạ em cám ơn chị nhiều em chào chị dạ dạ
881897068939917.mp3,75.18,dạ em cám ơn chị huyền đã giữ máy ạ dạ hiện tại em kiểm tra thuê bao của mình có thể bị trường hợp bị lời nhắn thoại á chị chị soạn tin nhắn giúp em được không ạ soạn tin nhắn hả dạ chị soạn tin nhắn với cú pháp hủy gửi một không hai sáu hủy không dạ không ừ vâng dạ dạ không biết dạ alo ạ dạ alo dạ alo ạ dạ alo dạ alo ạ dạ alo dạ khách hàng không tổng đài không nhận được tín hiệu từ khách hàng tổng đài xin gác máy trước khi cần hỗ trợ khách hàng gọi lên tổng đài dạ cám ơn dạ em xin chào
881897068939918.mp3,45.12,dạ mobile xin nghe em tên kiệt có thể giúp gì cho anh chị ạ à chị là chỉ số thuê bao chị gọi lên tổng đài mà ủa chị đăng ký gọi nội mạng mà sao mấy cái mạng mobifone mà sao chị gọi không được cưng xin hỏi trường hợp này cái số chị gọi cho em cái số chị gọi cho bên em xong là số nào chị đọc lại để em kiểm tra à cái cái cái cái đầu của nó là không bảy tám không bảy chín á nhưng hiện tại bây giờ hiện nay đang có dịch vụ chuyển mạng giữ số nhưng chị thanh thì tuy nhiên số số điện thoại của mobifone và họ chuyển sang mạng khác thì nó sẽ không tính mạng mobifone nữa mà là tính cách mạng họ đang chuyển đến thì cho nên em cần phải biết số điện thoại của họ chính xác là số nào để xem họ còn đang ở trên mạng mobifone hay không hay là chuyển viettel chuyển nè rồi rồi rồi à để để chị coi lại rồi chị gọi lại dạ rồi
881897068939919.mp3,99.06,dạ mobifone xin nghe em tên nhân có thể hỗ trợ được vấn đề gì cho anh chị ạ chẳng có cái gói này đăng ký wifi á gói nào ừ dạ rồi có số đang gọi lên tổng đài đúng không ạ dạ dạ rồi em biết anh tên gì để em tiện xưng hô được không anh em tên tường dạ em chào anh tường cái gói cước trên sim của anh từ trước đó sử dụng gói sáu ws và đăng ký lại hình thức là sáu tháng đúng không anh đúng rồi bây giờ chỉ cần chị nhắn cho em thôi dạ để em xem coi hiện tại kết thúc cuộc gọi này cũng không đủ tiền gia hạn rồi anh anh đang gọi lên trên tổng hai trăm đồng một phút á gói cước thì vẫn chờ gia hạn lại nhưng mà do hiện tại mình đang gọi lên trên hiện tại trong năm trăm đồng một phút cho nên hổng đủ tiền ta này giờ nạp đủ sau trăm ngày mà vẫn không gia hạn là sao hả chị cái đó hệ thống sẽ trừ các dữ liệu và thông tin gia hạn lại cũng mong anh thông cảm bây giờ em nap mười ngàn nữa chị ra hạn gấp giùm em nha vận thì em tạm ngưng trước đường truyền mạng cho anh nha anh cứ nạp tiền giùm em ạ vậy giờ em nạp luôn xong chị gia hạn giùm em nha nội dung của gói cước điều kiện kỹ giùm anh tường đóng rồi đúng không anh rồi em nắm được rồi bây giờ chỉ cần là gia hạn thôi dạ rồi nạp thêm tiền nha rồi rồi rồi để chị coi giùm em cái ngoài thông tin này ra anh cần hỗ trợ thêm gì nữa không anh không không kết thúc cuộc gọi em có xin phép gửi cho anh đường lên tải ứng dụng mailmobile về máy có nhu cầu
881897068939920.mp3,120.54,dạ mobifone xin nghe em tên nhân có thể hỗ trợ được vấn đề gì cho anh chị ạ chẳng có cái gói này đăng ký wifi á gói nào ừ dạ rồi có số đang gọi lên tổng đài đúng không ạ dạ dạ rồi em biết anh tên gì để em tiện xưng hô được không anh em tên tường dạ em chào anh tường cái gói cước trên sim của anh từ trước đó sử dụng gói sáu ws và đăng ký lại hình thức là sáu tháng đúng không anh đúng rồi bây giờ chỉ cần chị nhắn cho em thôi dạ để em xem coi hiện tại kết thúc cuộc gọi này cũng không đủ tiền gia hạn rồi anh anh đang gọi lên trên tổng hai trăm đồng một phút á gói cước thì vẫn chờ gia hạn lại nhưng mà do hiện tại mình đang gọi lên trên hiện tại trong năm trăm đồng một phút cho nên hổng đủ tiền ta này giờ nạp đủ sau trăm ngày mà vẫn không gia hạn là sao hả chị cái đó hệ thống sẽ trừ các dữ liệu và thông tin gia hạn lại cũng mong anh thông cảm bây giờ em nap mười ngàn nữa chị ra hạn gấp giùm em nha vận thì em tạm ngưng trước đường truyền mạng cho anh nha anh cứ nạp tiền giùm em ạ vậy giờ em nạp luôn xong chị gia hạn giùm em nha nội dung của gói cước điều kiện kỹ giùm anh tường đóng rồi đúng không anh rồi em nắm được rồi bây giờ chỉ cần là gia hạn thôi dạ rồi nạp thêm tiền nha rồi rồi rồi để chị coi giùm em cái ngoài thông tin này ra anh cần hỗ trợ thêm gì nữa không anh không không kết thúc cuộc gọi em có xin phép gửi cho anh đường lên tải ứng dụng mailmobile về máy có nhu cầu
881897068939921.mp3,49.32,dạ alo vâng em chào anh em gọi ra từ bộ phận chăm sóc khách hàng của công ty mobifone em tên hoa do hôm qua chủ số có liên hệ để hỏi thông tin hiện tại theo sim số của mình anh hãy dành riêng khoảng ít phút để em trao đổi tiết kiệm cho anh được không anh rồi rồi rồi được rồi được rồi em cứ nói đi dạ anh vui lòng cho em hỏi là trước đây khi mua sim mà sử dụng đăng ký thông tin chính chủ cho xin số của mình chưa anh dạ rồi rồi rồi rồi rồi dạ xin lỗi anh có phải anh toàn đúng không anh rồi rồi rồi rồi có gì em điện lại nhé mình đang bận hả ta hả dạ minh tiện trao đổi không anh xin lỗi mình đang bận hay sao hả cái gì mình có thể trao đổi tiếp không anh được sếp sếp mà từ từ đi có gì anh anh trai dạ có nghĩa là em gọi ra có một số vấn đề muốn hỏi ý em hỏi là hiện tại mình có
