path|duration|transcript
881897068939930.mp3|40.62|dạ mobifone xin nghe em tên là thảo em có thể giúp gì cho anh chị ạ à em chị chị lệ nè em bữa giờ có nhắn tin đăng ký giùm gói một ngàn em chờ sóng lâu dữ vậy em do chị có công việc á chị lệ vui lòng cho em biết số điện thoại chị làm ăn là số điện thoại chị đang gọi đúng không chị đúng rồi em không chín ba một chín tám bảy một chín hai nãy nhân viên nói chị chờ mà chị chờ lâu quá cái gói v mười này chị gọi đã đăng ký thành công rồi đó chị giờ chị tắt máy bật dữ liệu nên dùng được rồi đó chị lệ giờ chị chị chị tắt đi phải không em dạ rồi chị cám ơn em dạ cám ơn chị
881897068939931.mp3|49.32|dạ mobifone xin nghe em tên lan em có thể hỗ trợ gì cho anh chị à chị ơi cho em hỏi cách nạp cái ba g mà em quên cách đăng ký giờ cú pháp như nào ạ tức là chị muốn đăng ký gói cước lên mạng hay sao chị em mua bằng cái thẻ momo á chị nhưng quên cách nhắn tin gửi thông qua không ba bốn là chị mua cái thẻ trên momo rồi chị quên cách nạp hả chị đúng rồi dạ chị chị vui lòng cho em biết tên để em tiện xưng hô ạ dạ a lô tên trân chị dạ em xin chào chị trân chị trân là chủ thuê bao này luôn đúng không chị trân dạ dạ cái này chị vui lòng giữ máy giúp em để em kiểm tra nha chị dạ
881897068939932.mp3|98.52|dạ mobifone xin nghe em tên thủy có thể giúp gì cho anh chị em ơi kiểm tra giúp chị cái cái cái sim không chín ba ba dạ bảy tám bảy năm sáu bốn em coi dùm chị cái gói cước của chị là gói gì vậy em không chín ba ba bảy tám bảy năm sáu bốn dạ đúng rồi số cũ của chị có thể cho em xin tên của chị để tiện xưng hô chị huệ chị huệ dạ vâng sim mình đang dùng gói sáu tháng một hai mươi ý chị mình đang dùng gói cước khuyến mại thoại data là sáu d một hai mươi là có gì cho mình chị đăng ký sáu tháng được tặng một tháng là bảy tháng thì mỗi tháng ba mươi ngày là chỉ được năm mươi phút lên mạng gọi mobile là dưới hai mươi phút chị tắt gọi lại là miễn phí phút gọi nội mạng và data trong vùng số mobile còn mỗi ngày là chỉ được bốn ghi hết dung lượng không có bốn ghi đó chị hỏi nè tại vì chị gọi qua điện thoại mobile nó cũng là kêu là gì đó tài khoản hết tiền rồi gọi tài khoản nào cũng hết tiền mà chị có gọi đâu mà sao hết tiền là sao ta sim gọi liên mạng thì nó hết chị còn gọi mobile thì vẫn gọi được không ý là ý là vừa gọi nó gọi ai ai xài hay sao chứ chị có gọi đâu mà hết chị có thể lên trang mobifone vn đó chị mình kiểm tra lịch sử cuộc gọi chị gọi lại tháng này chị gọi hết năm mươi phút rồi tới ngày hai mốt tháng mười á là ba ngày nữa bên em mới gia hạn là chu kỳ mới là mới cập nhật được năm mươi phút liên mới mới cho chị lúc mười bảy giờ mười bảy rồi rồi rồi rồi cám ơn em nhiều anh chị chị báo cái chị
881897068939933.mp3|21.18|dạ mobifone xin nghe em tên hiện xin phép được hỗ trợ chị ạ ờ anh ơi anh đăng ký cho em cái ba g á anh số ngày số tháng chị hả gói chín mươi ngàn chị có thể thì sài c chín n đúng không chị đúng rồi em đăng ký thành công có tin nhắn báo là chị tắt nguồn mở lại rồi sử dụng nha rồi cám ơn dạ cám ơn chào chị
881897068939934.mp3|48.9|a lô a lô em chào anh nhu em gọi đến từ tổng đài chăm sóc khách hàng chăm sóc khách hàng của mobifone em tên là nguyên anh ơi lúc nãy em cung cấp thiếu thông tin á không biết là anh có đăng ký thông tin chính chủ số này chưa anh nhu em không biết nữa chị ơi cái số này số ngoại em đăng ký dùm em hông biết dạ vâng à mình ở tỉnh nào anh nhu ở bên đồng tháp dạ như vậy thì là hết thời gian anh nhu nói với chú đăng ký thông tin chính chủ để mình có thể sử dụng dịch vụ từ tổng đài kết thúc cái cuộc gọi này em gửi cho anh tin nhắn có đường link tải app để mình cập nhật thông tin online và danh sách cửa hàng mobifine để mình tiện liên hệ anh nói chú giúp em nha rồi ok rồi không có gì dạ tại vì có thời gian phải đi đăng ký mới được để đã mở được cái quyền sở hữu thuê bao theo quy định của nhà nước ý anh nhu á vâng vâng vâng dạ rồi rồi dạ
881897068939935.mp3|152.82|dạ em cám ơn chị đã giữ máy ạ cái này trường hợp này của chị cho em hỏi là trước đó mình có liên hệ cửa hàng để nhờ hỗ trợ được không chị trước khi khi mà mình không có nhận được cái hóa đơn tử mà đứng tên công ty á thì chị có liên hệ cửa hàng để nhờ hỗ trợ không em không cần tại vì bên em thấy tốt như vậy thì bên em cũng không có yêu cầu dạ đúng tên chú là tại vì bên em cũng không có cần dạ vì hiện tại là cái hóa đơn của chị là tên chỗ mà không có tháng mười thấy dạ cái hóa đơn của chị á là khi mà gửi cho chị thì là nó là đổi bố trí xong rồi là một cái tên công ty của phía sau nữa hả chị đúng rồi đúng rồi đúng rồi dạ vậy thì em kiểm tra trước đó là mình có có cái phản ánh là không có nhận cái tên công ty thì cái này là do là theo chỉ đạo của tổ chăm sóc khách hàng chi nhánh hồ chí minh ạ như là thông tin của tổng công ty đã trả lời là theo quy định là hiện tại là tên thuê bao sẽ bỏ hết đuôi công ty nên là hiện tại đài là phải nắm rõ quy định và thông báo cho khách hàng là đối với các trường hợp khách hàng mà mình nhất quyết là muốn có tên công ty phải liên hệ cửa hàng thì trước đó là mình không có liên hệ cửa hàng nhưng mà hiện tại chị nhận nhận được cái tin nhận được hóa đơn điện tử là có đủ tên công ty đúng không ạ đúng rồi tức là vậy nè mười sáu tháng chín á ngày mười sáu tháng chín ha bên mình xuất hóa đơn chỉ môi tên chứ ký thôi không có tên công ty rồi tự nhiên hôm nay tụi em đi đóng tiền cho cái tháng mười đó thì cũng là hóa đơn ngày mười sáu tháng chín là tên chữ ký kèm theo tên công ty dạ em không biết sao lúc thì tức cái này lúc thì cái kia em không hiểu dạ thì trường hợp này em sẽ hỗ trợ ghi nhận cho chị để mà bên bộ phận xử lý người ta kiểm tra lại cho chị nhá dạ là mình chỉ cần là mình chỉ cần là nhận hóa đơn số tên cá nhân thôi đúng không ạ đúng rồi dạ em sẽ hỗ trợ cho chị ạ cảm ơn anh dạ em dạ thế thôi thì em không thể nhận nữa giờ được cái đơn này mình sẽ xử lý hay là sẽ ghi nhận cái vấn sau anh dạ hóa đơn này thì hiện tại là nếu mà đã gửi hóa đơn thì mình cứ thanh toán thanh toán xong rồi thôi chị không có vấn đề gì hết nhưng mà xử lý cho em là tháng sau nha dạ chứ để tháng mười một tụi em đã đóng tiền lại bị nữa thì phiền lắm dạ dạ em sẽ hỗ trợ ghi nhận đó cho chị dạ vâng cảm ơn anh dạ chị cần hỗ trợ thông tin nào khác nữa không ạ dạ không ạ dạ chị cần hỗ trợ thông tin vui lòng liên hệ tổng đài em cảm ơn xin chào ạ
881897068939936.mp3|50.04|dạ mobifone xin nghe em là vân có thể giúp gì cho anh chị ạ chị ơi hồi nãy em có gọi mình để nhờ mình đăng ký cái gói một trăm hai mươi nó nội mạng ngoại mạng rồi lên mạng nữa á chị sao nãy giờ chưa thấy mình đăng ký giúp em dạ số chị đang gọi không hai đuôi đúng không chị dạ đúng rồi ạ một bảy không ba chứ dạ em xin lỗi một bảy không ba không ba đuôi chị cho em hỏi chị tên gì cho em dễ cho hô ạ dạ vân ạ dạ em chào chị vân yêu cầu của chị bên em đang trong quá trình hỗ trợ chị vân thông cảm đợi giúp em nhá khi nào đăng ký thành công sẽ có tin nhắn báo về chị nghĩ là nãy giờ chưa đăng ký được á chị vâng yêu cầu của chị bên em đang đi lạc rồi đang trong quá trình hỗ trợ chị thông cảm đợi giúp em nhá dạ vâng rồi em cám ơn chào chị dạ rồi em cám ơn chị khi nào
881897068939937.mp3|15.6|dạ mobifone xin nghe em tên thanh hương có thể giúp gì cho anh chị ạ alo khách hàng gọi lên tổng đài không có nhu cầu cần hỗ trợ thực sự tổng đài viên xin gác máy trước khi có
881897068939938.mp3|90.9|dạ mobifone xin nghe em tên hòa em có thể hỗ trợ gì cho anh chị ạ nhưng mà chị dạ vâng em chào anh ạ anh có thể cho em xin tên của anh để em dễ xưng hô với anh hơn tên thương dạ anh thương đúng không ạ dạ đúng rồi dạ anh đang hỏi cho số thuê bao đang gọi lên cho em luôn đúng không anh đúng rồi dạ vâng anh muốn kiểm tra cái dung lượng tên gói còn bao nhiêu đúng không ạ dạ vâng em có kiểm tra thuê bao của anh thì có gói cước là c một hai mươi dung lượng trên gói thì anh còn phải hơn ba ghi ủa sao em bấm nghe điện không được chị dạ anh soạn cú pháp tin nhắn giúp em nha kiểm tra tên viết tắt của chữa k t khoảng cách all sau đó anh gửi đến ba số chín ạ cước phí là hai trăm đồng một tin nhắn gửi hoặc là anh có thể tải ứng dụng mail mobifone về sau đó anh nhập số điện thoại của anh vào anh làm theo bạn kiểm tra đấy à sáu chín à dạ tức là anh có thể tải ứng dụng mail mobifone về sau đó anh đăng nhập theo số điện thoại của anh vào như một cái ứng dụng bình thường sau đó anh kiểm tra tên thuê bao của anh có gói cước phần cước ưu đãi gói cước bây giờ điện thoại bấm coi như điện không được nè dạ anh soạn chữ kt khoảng cách all sau đó gửi đến ba số chín ạ cước phí là hai trăm đồng một tin nhắn gửi giúp em ạ gửi gì chứ kt dạ viết tắt của chị kiểm tra đó anh còn gì nữa khoảng cách a ll chữ all của tiếng anh ạ
881897068939939.mp3|183.3|dạ em cám ơn chị đã chờ máy ạ dạ chị diễn cái gói này khi mà chị đổi á chị thì đổi thành cước ở đây tức là chị sẽ vào tài khoản khuyến mãi kết nối về lâu của mình dùng để gọi thoại và nhắn tin nội mạng cho chị thời hạn sử dụng là sáu mươi ngày kể từ ngày trả thưởng chứ không trừ vào tài khoản chính đúng không ạ dạ dạ không phải trừ vào cái tiền mà hàng tháng mình sử dụng nha chị dạ dạ nói là tài khoản khuyến mãi thôi nha chị diễm dạ rồi chị muốn đổi hay sao ạ chị gọi nội mạng và nhắn tin nội mạng còn nếu mà chị đổi để chị gọi cho ngoại mạng á thì đổi thành gói điện thoại nha chị chị là nội mạng thôi hay là ngoại mạng nữachị diễm ngoại ngoại mạng luôn đi ngoại mạng phải không chị ngoại mạng á thì mình sử dụng được là ba mươi mốt ngày kể từ ngày trả thưởng đi chị diễn nếu như hôm nay ngày mười tám tháng mười chị đổi thì đến ngày hai hai tháng mười mình mới nhận được trả thưởng nha chị dạ dạ rồi chị có muốn đổi cái thời gian mình đổi mình xài trong vòng một tháng nếu không hết là mình ghi ra tin nhắn hả chị dạ không chị trong vòng một tháng trong vòng ba mốt ngày hổng hết là hủy nha chị à dạ chứ không có quy gia tin nhắn chị có nhắn tin hay sao em cũng có nhắn tin nhưng mà ít hạn chế lắm giờ giờ lao thì mình nhắn tin thì chị đổi ra thành tin nhắn chị có tin nhắn là phút gọi luôn thì được chín năm phút gọi và bốn mươi tin nhắn nha chị đang ở hạng đồng cho nên chị diễm đổi được nếu mà đổi cả phút gọi cả truy cập mạng thì là uống dạ em xin lỗi được cả phút gọi và tin nhắn thì đổi được bốn mươi tin nhắn và chín năm phút nội mạng và liên mạng nha chị chị đổi cho em nội mạng với liên mạng thôi không tin nhắn cái này là hai ngàn điểm đổi được bào nhiều hai ngàn điểm á thì đổi được một trăm phút gọi nội mạng ngoại mạng là gọi lại trong nước á chị dạ chị như em đổi hai ngàn thôi rồi chị đợi em xài hết rồi em đổi sim đúng không chị dạ được chị hiện tại bây giờ điểm của chị em kiểm tra thì đang còn là mười ngàn ba trăm ba mười điểm chỉ đổi hai ngàn điểm thôi phải không chị diễm dạ đổi hai ngàn thôi á dạ rồi sau cuộc gọi sẽ hỗ trợ đổi cho mình lưu ý là ngày hai hai tháng mười mới nhận được giải thưởng nhận được giải thưởng thì sử dụng trong vòng ba mươi mốt ngày kể từ ngày trả thưởng giúp em nha chị diễm dạ dạ dạ chị cần em hỗ trợ thông tin gì thêm nữa không chị dạ không rồi em cám ơn nha dạ rồi chị diễn bên em có ứng dụng mailmobifone giúp chị có thể kiểm tra được dung lượng cũng như thông tin tài khoản thì chị tải dùm em được không cái đó tải không được thì cái đó là mình thao tác trên máy á chị dạ đúng rồi chị thì mình chỉ cần vào cửa hàng chplay hoặc apstore trên điện thoại tìm chữ mailmobifone chữ m chữ y dài mobifone em có gửi cái đường link qua tin nhắn á chị diễn có thể vào đó mình tải về rồi sau đó đăng nhập số điện thoại và lấy mã otp dạ dạ dạ là mình kiểm tra được nha dạ dạ rồi em cám ơn dạ rồi em ơn chị chị cần hỗ trợ thông tin gì nữa
881897068939940.mp3|348.075|
